Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Brooke Wyckoff,ORL,F,32,514,32,5,514,31,95,0.326,14,50,0.28,17,45,0.378,5,7,0.714,28,90,32,19,18,30,71,81
Lindsey Yamasaki,MIA,G-F,15,147,15,0,147,19,43,0.442,9,17,0.529,10,26,0.385,5,10,0.5,3,15,9,4,1,10,20,52
Carolyn Young,POR,G,19,186,19,0,186,26,74,0.351,10,22,0.455,16,52,0.308,21,24,0.875,5,14,12,4,0,18,18,83
Marlies Askamp,TOT,C,26,287,26,5,287,30,65,0.462,0,1,0,30,64,0.469,12,25,0.48,30,60,7,12,5,12,34,72
Katryna Gaither,TOT,C,2,6,2,0,6,0,1,0,0,0,,0,1,0,0,0,,0,1,1,0,0,1,3,0
Sonja Henning,TOT,G,31,728,31,15,728,26,74,0.351,3,16,0.188,23,58,0.397,7,15,0.467,18,84,66,32,7,43,57,62
Amanda Lassiter,TOT,F,30,600,30,22,600,47,140,0.336,20,71,0.282,27,69,0.391,13,19,0.684,24,69,57,29,21,51,62,127
Betty Lennox,TOT,G,31,719,31,4,719,120,355,0.338,51,154,0.331,69,201,0.343,50,68,0.735,20,89,63,30,5,82,102,341
Tamara Moore,TOT,G,31,736,31,23,736,71,197,0.36,28,77,0.364,43,120,0.358,54,63,0.857,23,83,88,30,9,85,81,224
Wendy Palmer,TOT,F,32,965,32,32,965,130,301,0.432,42,120,0.35,88,181,0.486,62,92,0.674,47,189,41,35,8,57,90,364
Elaine Powell,TOT,G,30,705,30,14,705,89,220,0.405,8,33,0.242,81,187,0.433,50,66,0.758,33,95,90,43,12,71,50,236
Semeka Randall,TOT,G,29,593,29,16,593,65,173,0.376,4,21,0.19,61,152,0.401,58,80,0.725,42,89,37,24,2,46,49,192
Kate Starbird,TOT,F-G,24,274,24,0,274,30,69,0.435,7,19,0.368,23,50,0.46,12,16,0.75,3,26,19,15,8,13,35,79
Coquese Washington,TOT,G,32,674,32,23,674,43,120,0.358,22,52,0.423,21,68,0.309,16,22,0.727,14,74,79,36,2,44,60,124
Rita Williams,TOT,G,29,569,29,1,569,44,146,0.301,19,73,0.26,25,73,0.342,32,44,0.727,10,43,50,32,2,39,45,139
Oksana Zakaluzhnaya,TOT,C,8,47,8,0,47,3,9,0.333,0,0,,3,9,0.333,2,4,0.5,0,3,0,0,1,4,7,8
Marlies Askamp,MIA,C,6,72,6,1,72,4,10,0.4,0,0,,4,10,0.4,3,11,0.273,6,11,3,1,1,1,9,11
Katryna Gaither,LAS,C,1,5,1,0,5,0,1,0,0,0,,0,1,0,0,0,,0,1,1,0,0,1,2,0
Sonja Henning,SEA,G,8,207,8,5,207,8,22,0.364,0,4,0,8,18,0.444,2,4,0.5,8,26,15,9,1,7,15,18
Amanda Lassiter,HOU,F,6,46,6,0,46,0,10,0,0,5,0,0,5,0,1,2,0.5,1,6,2,2,2,2,4,1
Betty Lennox,MIN,G,5,138,5,1,138,10,48,0.208,5,23,0.217,5,25,0.2,6,10,0.6,2,16,16,5,0,20,23,31
Tamara Moore,MIA,G,5,83,5,3,83,8,25,0.32,2,9,0.222,6,16,0.375,10,10,1,3,7,10,7,0,11,16,28
Wendy Palmer,DET,F,16,464,16,16,464,65,153,0.425,19,60,0.317,46,93,0.495,35,53,0.66,27,96,20,13,2,34,44,184
Elaine Powell,ORL,G,15,308,15,1,308,35,99,0.354,2,11,0.182,33,88,0.375,16,26,0.615,7,32,30,20,4,30,31,88
Semeka Randall,SEA,G,21,458,21,16,458,47,133,0.353,4,19,0.211,43,114,0.377,36,51,0.706,38,68,29,20,1,36,33,134
Kate Starbird,UTA,F-G,15,88,15,0,88,10,25,0.4,2,8,0.25,8,17,0.471,4,7,0.571,0,7,7,9,4,2,16,26
Coquese Washington,HOU,G,21,349,21,15,349,17,50,0.34,8,21,0.381,9,29,0.31,2,2,1,7,41,31,13,0,20,38,44
Rita Williams,IND,G,20,484,20,1,484,39,135,0.289,17,67,0.254,22,68,0.324,25,34,0.735,10,37,43,21,2,29,34,120
Oksana Zakaluzhnaya,DET,C,3,10,3,0,10,1,3,0.333,0,0,,1,3,0.333,0,0,,0,0,0,0,1,0,3,2
Marlies Askamp,LAS,C,20,215,20,4,215,26,55,0.473,0,1,0,26,54,0.481,9,14,0.643,24,49,4,11,4,11,25,61
Katryna Gaither,WAS,C,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0
Sonja Henning,HOU,G,23,521,23,10,521,18,52,0.346,3,12,0.25,15,40,0.375,5,11,0.455,10,58,51,23,6,36,42,44
Amanda Lassiter,SEA,F,24,554,24,22,554,47,130,0.362,20,66,0.303,27,64,0.422,12,17,0.706,23,63,55,27,19,49,58,126
Betty Lennox,MIA,G,26,581,26,3,581,110,307,0.358,46,131,0.351,64,176,0.364,44,58,0.759,18,73,47,25,5,62,79,310
Tamara Moore,MIN,G,26,653,26,20,653,63,172,0.366,26,68,0.382,37,104,0.356,44,53,0.83,20,76,78,23,9,74,65,196
Wendy Palmer,ORL,F,16,501,16,16,501,65,148,0.439,23,60,0.383,42,88,0.477,27,39,0.692,20,93,21,22,6,23,46,180
Elaine Powell,DET,G,15,397,15,13,397,54,121,0.446,6,22,0.273,48,99,0.485,34,40,0.85,26,63,60,23,8,41,19,148
Semeka Randall,UTA,G,8,135,8,0,135,18,40,0.45,0,2,0,18,38,0.474,22,29,0.759,4,21,8,4,1,10,16,58
Kate Starbird,SEA,F-G,9,186,9,0,186,20,44,0.455,5,11,0.455,15,33,0.455,8,9,0.889,3,19,12,6,4,11,19,53
Coquese Washington,IND,G,11,325,11,8,325,26,70,0.371,14,31,0.452,12,39,0.308,14,20,0.7,7,33,48,23,2,24,22,80
Rita Williams,HOU,G,9,85,9,0,85,5,11,0.455,2,6,0.333,3,5,0.6,7,10,0.7,0,6,7,11,0,10,11,19
Oksana Zakaluzhnaya,PHO,C,5,37,5,0,37,2,6,0.333,0,0,,2,6,0.333,2,4,0.5,0,3,0,0,0,4,4,6
