Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Jamila Wideman,POR,G,5,35,5,0,35,0,2,0,0,0,,0,2,0,0,0,,2,4,2,2,0,6,3,0
Adrian Williams-Strong,PHO,C-F,28,351,28,2,351,29,72,0.403,0,0,,29,72,0.403,20,38,0.526,24,71,16,14,4,29,42,78
Beverly Williams,IND,G,1,3,1,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0
Natalie Williams,UTA,C,29,1039,29,29,1039,179,365,0.49,3,5,0.6,176,360,0.489,182,228,0.798,132,336,51,35,18,79,124,543
Rita Williams,IND,G,32,1014,32,29,1014,112,274,0.409,49,131,0.374,63,143,0.441,79,108,0.731,22,95,101,76,3,69,69,352
Tara Williams,POR,G,26,174,26,0,174,31,69,0.449,14,41,0.341,17,28,0.607,4,8,0.5,5,17,13,8,2,10,26,80
Amanda Wilson,PHO,F,3,9,3,0,9,0,1,0,0,0,,0,1,0,2,4,0.5,0,1,1,0,0,0,2,2
Sophia Witherspoon,POR,G,32,1061,32,32,1061,175,456,0.384,60,163,0.368,115,293,0.392,128,147,0.871,23,105,68,38,8,88,72,538
Kara Wolters,IND,C,31,793,31,30,793,148,264,0.561,0,0,,148,264,0.561,74,100,0.74,46,164,39,12,49,73,99,370
Oksana Zakaluzhnaya,DET,C,23,258,23,0,258,38,73,0.521,3,7,0.429,35,66,0.53,10,11,0.909,15,46,2,5,13,19,45,89
Angela Aycock,TOT,G,4,13,4,0,13,0,3,0,0,2,0,0,1,0,0,0,,1,5,4,0,0,0,3,0
Michelle Edwards,TOT,G,23,472,23,13,472,55,153,0.359,6,35,0.171,49,118,0.415,23,35,0.657,7,36,41,14,5,42,32,139
Katryna Gaither,TOT,C,15,78,15,0,78,5,15,0.333,0,0,,5,15,0.333,10,10,1,8,20,5,4,1,5,10,20
Kristen Rasmussen,TOT,F,26,463,26,7,463,35,100,0.35,2,7,0.286,33,93,0.355,54,64,0.844,45,98,28,25,14,30,49,126
Angela Aycock,SEA,G,1,7,1,0,7,0,3,0,0,2,0,0,1,0,0,0,,1,2,0,0,0,0,2,0
Michelle Edwards,CLE,G,3,17,3,0,17,4,10,0.4,0,3,0,4,7,0.571,0,0,,0,2,1,0,0,4,3,8
Katryna Gaither,UTA,C,9,54,9,0,54,2,7,0.286,0,0,,2,7,0.286,10,10,1,7,17,4,4,0,4,8,14
Kristen Rasmussen,UTA,F,1,9,1,0,9,0,0,,0,0,,0,0,,0,0,,1,2,1,1,0,1,2,0
Angela Aycock,MIN,G,3,6,3,0,6,0,0,,0,0,,0,0,,0,0,,0,3,4,0,0,0,1,0
Michelle Edwards,SEA,G,20,455,20,13,455,51,143,0.357,6,32,0.188,45,111,0.405,23,35,0.657,7,34,40,14,5,38,29,131
Katryna Gaither,IND,C,6,24,6,0,24,3,8,0.375,0,0,,3,8,0.375,0,0,,1,3,1,0,1,1,2,6
Kristen Rasmussen,MIA,F,25,454,25,7,454,35,100,0.35,2,7,0.286,33,93,0.355,54,64,0.844,44,96,27,24,14,29,47,126
